patent_id,patent_abstract,patent_title,claim_text,cpc_subclass,generated_abstract
11213195,"A device for visualization of internal tissue of a patient's uterus having a hand-held control unit, an elongated member, and an image capturing tip. To increase the manoeuvrability of the image capturing tip, the elongated member forms a straight portion extending along a straight axis and a curved portion forming a curvature away from the straight axis, the curved portion being between the image capturing tip and the straight portion. By rotation of an inner tube in an outer tube, the image capturing structure will move along a circular path without being rotated about the centre axis of the elongated member.",Device for use in hysteroscopy,"A device for visualization of internal tissue of a patient's uterus, the device comprising a hand-held control unit being dimensioned to be held by a user's hand; an image capturing tip configured to communicate video signals with a monitor; an elongated member having a proximal end connected to the hand-held control unit and a distal end connected to the image capturing tip, the elongated member forming a straight portion extending along a straight axis and a curved portion forming a curvature away from the straight axis, the curved portion being between the image capturing tip and the straight portion, the elongated member comprising: an inner tube, the image capturing tip being fixed to an outer tube, the inner tube being rotationally suspended in the image capturing tip and suspended on the hand-held control unit in a rotational suspension; and the outer tube fixed to the hand-held control unit, the inner tube being rotational in the outer tube and comprising a rigid inner section extending inside a flexible outer section of the outer tube in an axial direction, the rigid inner section having a curvature which forms the curvature of the curved portion by deflection of the flexible outer section; an outer conduit between the outer tube and the inner tube; and an inner conduit within the inner tube, the outer conduit extending between an outer inlet and an outer outlet, and the inner conduit extending between an inner inlet and an inner outlet, wherein the rotational suspension of the inner tube in the image capturing tip forms a liquid tight connection to the inner conduit to thereby prevent mixing of fluid in the inner and outer conduits.",A61B,"A device for visualization of internal tissue of patients' bodies and tissues of organs of the body and organs thereof and, if appropriate, visualization, a device for visualization of images from a patient's body or tissues of a patient's organs. Abstract: A device for visualization of an internal tissue of such organs or tissues of such organs and, if appropriate, visualization of images from a patient's internal tissue or organs of such organs. Abstract: A device for visualization of images from a patient's internal tissue or organs of such organs and, if appropriate, visualization, a device for visualization of images from non-internal organs of such organs or the internal organs of such organs. Abstract: A device for visualizing images from a non-internal organ of such organs or the organ of such organs. Abstract: A"
11213196,"The present invention is directed at minimally invasive systems in which the proximal end portion of the working channel has either zero or a limited range of movement in the lateral direction. A first embodiment has a slidable collar attached to a pair of flanges, wherein movement of the collar is bounded by an annular frame. A second embodiment has a substantially spherical element attached to the tube. A third embodiment has a plurality of caps. A fourth embodiment is adapted for a larger working channel.",Proximal-end securement of a minimally invasive working channel,"An apparatus comprising: a working channel tube having a proximal end and a distal end; a generally rectangular first bar configured to form a window and defining a first arcuate path, wherein the window is bounded on one side by one end of the generally rectangular first bar; a slider configured to attach to the working channel tube and slidably engaged within the window to the first bar such that the working channel tube is disposed through the window; and a second bar configured to be stationary and defining a second arcuate path, wherein the one end of the first bar slidably engages the second bar, wherein the first bar is cantilevered from the second bar with a length of the first bar extending away from the one end and from the second bar such that the window and the working channel tube are disposed outside of the second bar, wherein the slider is configured to control a tilt angle of the proximal end of the working channel tube in a first plane while maintaining a location of the distal end of the working channel tube by moving the slider within the window to a position along the first arcuate path defined by the first bar without moving or engaging the second bar, and wherein the first bar is configured to control a tilt angle of the proximal end of the working channel tube in a second plane while maintaining the location of the distal end of the working channel tube by moving the first bar to a position along the second arcuate path defined by the second bar.",A61B," The invention relates to an apparatus having a working channel tube having one end as described, and the third end as described. An apparatus comprising a working channel tube having a proximal end and a distal end having a proximal end. The work channel tube having a second bar which includes a second arcuate path, with a width of the second bar being less than the first one's length and a height of least one of the two first arcuate paths being less than one one and the proximal ends of the working channel tubes being positioned within the two first bar. The work channel tube having a first bar for extending horizontally out of the first bar. The first bar, including the working channel tube, may be spaced less than one arcuate path and have a length of least one of the two first arcuate paths being less than that one. The embodiment of the invention is an apparatus in which work channel tubes, and working channel tubes, are spaced less than"
11213197,"The present disclosure provides an artificial neural network system for identifying a lesion in a retinal fundus image that comprises a pre-processing module configured to separately pre-process a target retinal fundus image and a reference retinal fundus image taken from a same person; a first neural network (12) configured to generate a first advanced feature set from the target retinal fundus image; a second neural network (22) configured to generate a second advanced feature set from the reference retinal fundus image; a feature combination module (13) configured to combine the first advanced feature set and the second advanced feature set to form a feature combination set; and a third neural network (14) configured to generate, according to the feature combination set, a diagnosis result. By using a target retinal fundus image and a reference retinal fundus image as independent input information, the artificial neural network may simulate a doctor, determining lesions on the target retinal fundus image using other retinal fundus images from the same person as a reference, thereby enhancing the diagnosis accuracy.",Artificial neural network and system for identifying lesion in retinal fundus image,"A system for recognizing a lesion in a fundus images, comprising: a pre-processing module, configured to separately pre-process a target retinal fundus image and a reference retinal fundus image taken from a same person; a first neural network, configured to generate a first advanced feature set from the target retinal fundus image; a second neural network, configured to generate a second advanced feature set from the reference retinal fundus image; a feature combination module, configured to combine the first advanced feature set and the second advanced feature set to form a feature combination set; and a third neural network, configured to generate, according to the feature combination set, a diagnosis result; wherein: the target retinal fundus image is an image of one eye of one person; the reference retinal fundus image is an image of the other eye of the person; and fundus images of a same resolution are used during a training process of the system.",A61B,"A general outline of how the training procedure will be applied. The general outline of how the trained functional network model should be implemented for a specific subject. The basic implementation of the training system. Implementation/decoration and simulation. A representation of the training procedure. The details and the methodologies needed to implement this model. In the end, the training procedure is described to guide a patient through the process of the treatment and then the final outcome in the appropriate way.


Figure 1. Description of the concept of general illustration. For the first section, see the introduction and the accompanying drawings.


Figure 2. The basic algorithm used by a neural network to process a target retinal fundus image. The neural network is configured with a ""reference retinal"" and a ""detections"". The neurons of the network receive and process the image and it is then scanned for the image.


Figure 3. The neural network's computational model performs the initial task. The neural network achieves a set of initial representations of the target retinal fundus image. This set can be either a single (in the case of the reference retinal fundus image) or in a complex (in the case of the neural network) group such as a multi-dimensional ""vector group."" The goal of the neural network is to represent the target retinal fundus image as a vector, which is a vector of an x and y coordinate of the target"
11213198,"A computer, a high resolution monitor and a patient interface is utilized to implement a visual contrast sensitivity function measurement test. More specifically, a computerized video system is configured to implement a tilted-grating forced choice contrast sensitivity function test. The invention utilizes known measurement methods for the visual contrast sensitivity function and automates their use by computerizing the system and couples it with a patient-interactive user interface in order to produce an accurate quantitative result.",System and method for the rapid measurement of the visual contrast sensitivity function,"A method for implementing a tilted-grating, forced choice contrast sensitivity function test, the method comprising the steps of: presenting a patient with a first series of randomized test chart sets with two or more choices per set on a high resolution display as a video and covering a first range of frequencies and contrasts; having the patient select a response from the two or more choices, recording if the response is correct or incorrect, recording the time the patient utilized in making the response, and providing the patient with additional choices until the first series of test charts are complete; analyzing the responses to determine a first contrast sensitivity function; presenting the patient with additional series of randomized test chart sets with two or more choices per set on a high resolution display as a video and covering a at least one of a second range of frequencies and contrasts in smaller increments than the first range of frequencies and contrasts, a change in spatial frequencies, a change in contrast, a change in spatial frequencies and contrast and continue until a contrast sensitivity function is generated to a desired precision; having the patient select a response from the two or more choices, recording if the response is correct or incorrect, recording the time the patient utilized in making the response, and providing the patient with additional choices until the second series of test charts are complete; analyzing the responses utilizing statistical methods; repeating the method until a desired ophthalmic resolution is obtained as determined by an adaptive algorithm; and storing and plotting the contrast sensitivity function to provide an accurate quantitative result for the contrast sensitivity function.",A61B,"

As the method described above is based on the principle of linearization of the ratio of the two angles of the eye to the distance traveled and is expressed by a series of equations, it is likely that several different degrees of freedom will be present. In addition, many different degrees of freedom will make up the total length of the pupil to the point of maximum separation (MCL). The ratio between the two angle of the eye to the distance traveled will therefore be a constant of the magnitude. In particular, the ratio of both angles of the eye to the distance traveled will thus be as follows: If we give a series of integers in any degree of freedom a constant of the magnitude, we obtain a ratio, such that if the constant of a value that corresponds to the inverse of the value of that constant has a constant of the magnitude (i.e., if all of the constant in a series is constant"
11213199,"A method of analyzing the degree of abnormality in the eye is provided, and in the method at least some portion of the functional evaluation of the eye's visual function is performed by presenting visual stimuli in mesopic conditions. A visual function examination device is provided, and in the device the spectral composition of the stimuli is generated by a projection or display device, and the said projection or display device can be adjusted so that individual receptor types can be excited by the said stimuli.",Systems and methods for functional evaluation of retina,"A method of analyzing a degree of abnormality in an eye of a subject to be tested, comprising: presenting visual stimuli in mesopic conditions to perform a functional evaluation of a visual function of the eye; and recording a reaction of the subject wherein a spectral composition of the presented visual stimuli is selected so that only one receptor type of the eye is excited, wherein a normative database is used to predict the sensitivity of remaining receptor types of the subject to be tested.",A61B,"The objective is to test the hypothesis that the stimulus presented in visual context is a stimulus for neural activity induced by the eye and that it is associated with significant functional activation on the part of the eye, in accordance with the same principles that underlie neural stimulation. The subjective response to stimuli is a measure of the degree of functional activation on the part of the eye, and that of the subject, and may be expressed in terms of visual experience. Hence, we use the term subjective stimulation theory, the hypothesis is that the subject should experience a visual experience in accordance with the idea of ""realistic stimulation,"" that is, the stimulus that we can experience in terms of the subjective experience of real life in terms of real life on real life experiences, without being stimulated by it.The subject then receives a stimulus by means of a signal from the left side of the eye. This signals an external neural circuit. A left eye is the part of a body that is activated in response to such neural stimulation, and that consists in the processing of signals from the left and the right side of or within the temporal plane of the cortex. In this particular moment a left eye is not activated while the brain is processing signals or in addition to processing some of an external sensory input from the left or the right, and hence the left eye is not activated. A right eye is not activated while the brain is processing signals or in addition to processing some of an external sensory input from the right or the right, and hence the right eye is not activated. A stimulus that is present within the left and right eye. The left or right eye is the same area of the head, while the brain is processing signals inside the brain, but it is only a segment with each eye connected one to the next. Therefore, the brain can not receive one or a second stimulus that is present in the left or right eye while using the right eye, and hence, the brain will not have enough time"
11213200,"An OCT system is arranged to capture a three-dimensional (3D) OCT scan of a target. The OCT system projects a beam scan towards the target, and the OCT system generates data corresponding to the beam scan. Additionally, an image sensor is arranged to capture an image of a trace of the beam scan on a surface of the target. Using the image of the trace, various characteristics of the target are determined.",Topographical imaging using combined sensing inputs,"An optical system comprising: an optical coherence tomography (OCT) system arranged to project a beam scan towards a target and configured to generate data corresponding to the beam scan, wherein the OCT system projects the beam scan along a path to form a pattern on a first surface of the target; an image sensor arranged to capture an image of a trace of the beam scan on the first surface of the target, wherein the image of the trace comprises a visual effect corresponding to the pattern on the first surface of the target in the image; and a computing system including an optical analysis processing circuit, the optical analysis processing circuit including a processor and memory, the memory being structured to store instructions that, when executed by the processor, cause the processor to: generate, using the data generated by the OCT system corresponding to the beam scan, a coordinate map of the surface of the target comprising coordinates corresponding to the first surface of the target and a second surface of the target; and modify, using the image of the trace of the beam scan on the first surface of the target, at least a portion of the coordinates of the coordinate map corresponding to the first surface or the second surface of the target based on a relationship of the visual effect shown in the image and the pattern corresponding to the path of the beam scan, wherein the coordinates are first coordinates, and wherein modifying, using the image of the trace of the beam scan on the first surface of the target, at least the portion of the coordinates of the coordinate map corresponding to the first surface or the second surface of the target based on the relationship of the visual effect shown in the image and the pattern corresponding to the path of the beam scan comprises: generating a surface profile for the first surface of the target using the visual effect shown in the image; determining second coordinates for the surface profile of the first surface based on a slope corresponding to a relationship between the visual effect shown in the image and the pattern corresponding to the path; and replacing, in the coordinate map, one or more of the first coordinates for the first surface with one or more of the second coordinates determined for the surface profile of the first surface.",A61B," The abstract is a ""paper"" or a book using any means specified in the abstract. This article has been generated by an algorithm to generate abstracts using any means specified in the abstract, and will be described in further detail. Abstract code: The abstract is a document. A diagram"
11213201,"The present invention relates to a method for recommending a vision correction surgery, and the method according to one aspect of the present invention comprises: obtaining an examination data of a subject; predicting whether the vision correction surgery is suitable for the subject from the examination data; when the vision correction surgery is suitable for the subject, predicting whether the vision correction surgery using a laser is available for the subject from the examination data; when the vision correction surgery using the laser is available for the subject, calculating corneal shape factor prediction values of the subject after a standard vision correction surgery and a custom vision correction surgery from the examination data; and when the vision correction surgery using the laser is available for the subject, suggesting a vision correction surgery corresponding to the subject from the examination data.",Vision correction surgery recommendation method and device,"A method performed by a computing device, the method comprising: obtaining an examination data of a subject, wherein the examination data includes a demographic data and a measurement of an eye characteristics data, the measurement of the eye characteristics data includes one or more measurement values representing corneal shape of the subject before a vision correction surgery, and the measurement values include at least one selected from the group of an index of height decentration (IHD) before a vision correction surgery, an index of surface variance (ISV) before a vision correction surgery, and an index of vertical asymmetry (IVA) before a vision correction surgery; calculating one or more first prediction values and one or more second prediction values by inputting a first group data to a first prediction model, wherein the first group data is acquired from the examination data of the subject, wherein the first prediction values represent a predicted corneal shape of the subject after a laser vision correction surgery with predetermined surgery parameters and the second prediction values represent a predicted corneal shape of the subject after a laser vision correction surgery with customized surgery parameters, wherein the first prediction values include at least one selected from the group of a predicted index of height decentration (IHD) after the laser vision correction surgery with predetermined surgery parameters, a predicted index of surface variance (ISV) after the laser vision correction surgery with predetermined surgery parameters, and a predicted index of vertical asymmetry (IVA) after the laser vision correction surgery with predetermined surgery parameters, and wherein the second prediction values include at least one selected from the group of a predicted IHD after the laser vision correction surgery with customized surgery parameters, a predicted ISV after the laser vision correction surgery with customized surgery parameters, and a predicted IVA after the laser vision correction surgery with customized surgery parameters; outputting the measurement values, the first prediction values, and the second prediction values for determining whether the laser vision correction surgery with customized surgery parameters is necessary for the subject based on the measurement values, the first prediction values, and the second prediction values; and suggesting a type of a vision correction surgery corresponding to the subject by inputting a second group data to a second prediction model, wherein the suggested type is LASIK, LASEK, or SMILE, and wherein the second group data is acquired from the examination data of the subject, wherein the second prediction model is trained based on at least one selected from the group of the examination data of a plurality of patients undergoing a vision correction surgery, types of vision correction surgeries corresponding to the plurality of patients and visual abilities of the plurality of patients after the vision correction surgeries, and wherein a recommended vision correction surgery for the subject is determined by combining results obtained by the first and the second prediction models whereby the recommended vision correction surgery for the subject is one of LASIK with predetermined surgery parameters, LASEK with predetermined surgery parameters, SMILE with predetermined surgery parameters, LASIK with customized surgery parameters, LASEK with customized surgery parameters, and SMILE with customized surgery parameters.",A61B,Error or empty
11213202,"An ophthalmologic apparatus includes an SLO system, a projection system, a first image former, a second image former, a displacement processor, and a controller. The SLO system is configured to scan a target eye with first light deflected by an first optical scanner. The projection system is configured to project second light deflected by an second optical scanner onto the target eye. The first image former is configured to form a first image of the target eye based on a scan result of a first scan region using the first optical scanner. The second image former is configured to form a second image of the target eye based on a scan result of a second scan region using the first optical scanner, the second scan region being narrower than the first scan region. The displacement processor is configured to calculate a displacement between a partial image in the first image and the second image, the partial image corresponding to the second image. The controller is configured to control the second optical scanner based on the displacement.",Ophthalmologic apparatus and method for controlling the same,"An ophthalmologic apparatus comprising: an SLO system including a first optical scanner deflecting first light, and configured to scan a target eye with the first light deflected by the first optical scanner; a projection system including a second optical scanner deflecting second light, and configured to project the second light deflected by the second optical scanner onto the target eye; a first image former configured to form a first image of the target eye based on a scan result of a first scan region using the first optical scanner; a second image former configured to form a second image of the target eye based on a scan result of a second scan region using the first optical scanner, the second scan region being narrower than the first scan region; a displacement processor configured to calculate a displacement between a partial image in the first image and the second image, the partial image corresponding to the second image; and a controller configured to control the second optical scanner based on the displacement calculated by the displacement processor.",A61B,"In one embodiment of the present invention the scanning process comprising a first optical scanner deflecting first light, and configured to scan a target eye with the first light deflected by the first optical scanner, a second optical scanner deflecting second light, and configured to project the second light deflected by the second optical scanner onto the target eye.. And the first optical scanner deflecting second light, and configured to project the second light deflected by the second optical scanner on the target eye based on a scan result of a first scan region using the second optical scanner, the second scan region being narrower than the first scan region; and a first image former configured to form a first image of the target eye based on a scan result of a first scan region using the first optical scanner, the second scan region being narrower than the second scan region.; and a second image former configured to form a second image of the target eye based on a scan result of a second scan region using the second optical scanner, and configured to project the second light deflected by the second optical scanner onto the target eye based on a scan result of a second scan region using the second optical scanner, the second scan region being narrower than the second scan region. And a controller configured to control the second optical scanner based on the displacement calculated by the displacement processor.; and a first image former configured to form a first image of the target eye based on a scan result of a first scan region using the second"
11213203,"Glaucoma is the second most common cause of blindness in the global world. It is a multifactorial disease with several risk factors, of which intraocular pressure (IOP) is the most important. IOP measurements are used for glaucoma diagnosis and patient monitoring. IOP has wide diurnal fluctuation, and is dependent on body posture, so the occasional measurements done by the eye care expert in clinic can be misleading. We provide an implantable sensor, based on microfluidic principles, which in one example has 1 mmHg limit of detection, high sensitivity and excellent reproducibility. This sensor has an optical interface, which enables IOP to be read with, for example, a cell phone camera. The design, fabrication, along with the option of self-monitoring are promising steps toward better patient care and treatment for this devastating disease.",Implantable micro-fluidic device for monitoring of intra-ocular pressure,"An intra-ocular pressure monitoring system, comprising: (a) an intra-ocular monitoring device comprising: (i) a gas impermeable channel with a first closed end and a second open end; (ii) a gas-tight impermeable chamber connected to the second open end of the gas impermeable channel and at least part of a gas impermeable chamber wall has a flexible membrane, wherein the gas impermeable channel and the gas impermeable chamber are made from a gas impermeable material which could be the same or different from each other; (iii) a fluid disposed in the gas impermeable chamber and disposed through the second open end up to a region of the gas impermeable channel; and (iv) a gas disposed from the first closed end up to the region of the gas impermeable channel establishing a fluid-gas equilibrium pressure interface within the gas impermeable channel, wherein the intra-ocular pressure monitoring device is configured to be implantable in an eye, wherein the flexible membrane is an interface between an intra-ocular liquid and the fluid in the gas impermeable chamber, wherein the intra-ocular liquid and the flexible membrane are configured such that the flexible membrane is configured to flex based on a pressure from the intra-ocular liquid, causing a change in the position of the gas-fluid interface until a pressure equilibrium is achieved between the gas, contained in the gas impermeable closed-end channel and the gas impermeable chamber, and the fluid in the closed channel end, wherein the position of the fluid-gas interface is affected by the pressure applied on the flexible membrane and is therefore used for measuring an intra-ocular pressure; (b) a camera to obtain an image of the gas-fluid interface; and (c) an output quantifying the intra-ocular pressure from the obtained image and the equilibrium pressure interface to a user.",A61B," For the purposes of the invention, the invention will have an intra-ocular pressure monitoring system, comprising: (a) a non-flammable, non-liquid gas-tight membrane, wherein it is disposed in a gas-flammable, non-liquid gas-tight environment and consists of an anti-polarizing substance, which is preferably a liquid, non-liquid gas-tight polymer, or a liquid mixture thereof comprising: (i) a gas impermeable channel,"
11213204,"Methods and apparatus, including computer program products, are provided for remote monitoring. In some example implementations, there is provided a method. The method may include receiving, at a remote monitor, a notification message representative of an event detected, by a server, from analyte sensor data obtained from a receiver monitoring an analyte state of a host; presenting, at the remote monitor, the notification message to activate the remote monitor, wherein the remote monitor is configured by the server to receive the notification message to augment the receiver monitoring of the analyte state of the host; accessing, by the remote monitor, the server, in response to the presenting of the notification message; and receiving, in response to the accessing, information including at least the analyte sensor data. Related systems, methods, and articles of manufacture are also disclosed.",Remote monitoring of analyte measurements,"A method comprising: identifying, by a remote monitor, a set of one or more rules that define conditions for communications between a secure server and the remote monitor, wherein the set of one or more rules are provided to the remote monitor by the secure server and associated with data associated with a receiver configured to monitor an analyte state of a host, wherein the set of one or more rules are generated according to one or more preferences or settings from a host device, and wherein the host device sets a first setting of the one or more preferences or settings; and modifying, by the remote monitor, at least one rule of the set of one or more rules wherein the set of one or more rules include a first rule defining an alert representative of an event associated with the analyte state of the host, the event being determined by the secure server based on a first measurement of the data associated with the receiver regarding the analyte state of the host at a first time, wherein the alert, when triggered at the first time, causes an alert message to be sent to the remote monitor from the secure server to notify the remote monitor of the event, wherein modifying the at least one rule of the set of one or more rules comprises modifying, by the remote monitor, the first setting set by the host device, and wherein modifying the first setting by the remote monitor modifies the first setting for the remote monitor without changing the first setting at the host device.",A61B," The invention relates to use cases for controlling, enabling, and controlling a network of devices through networking. Abstract: The invention provides that an invention may be practiced for control, enabling, determining, determining, modifying, modifying, enabling, and modifying, as well as managing or changing control-related objects, and for controlling or enabling the operation of a device. Abstract: The invention further provides that an abstract may be formulated for performing other functions, for improving a common objective, such as for the generation and manipulation of new information; for establishing, improving, modifying, or enabling systems for transmitting information to a host or to control an analyte state of a host; or for monitoring the host or a system. Abstract: The invention further provides that an abstract may be formulated for acting as an intermediary between the system providing the system abstraction, the system abstracting, or in other words, acting as an intermediary for the system or system of a host. Abstract: The invention allows the remote monitor to"
11213205,"A method includes collecting, for a pitch, per pitch data that includes a plurality of first arm orientation data points and a plurality of second arm orientation data points. The method further includes analyzing the per pitch data to determine a release point arm orientation and an effort level. The method further includes calculating a per pitch stress level based on the release point arm orientation and the effort level. The method further includes calculating, for a set of pitches, a fatigue level based on the per pitch stress level of each pitch of the set of pitches.",Arm fatigue analysis system,"A pitch monitoring system comprises: a wrist unit that includes: a band that fits around a wrist of a pitcher; a first accelerometer positioned at a first location on the band, wherein, when a pitch monitoring device is worn by the pitcher, the first accelerometer is positioned proximal to a radius distal area of the pitcher's wrist; a second accelerometer positioned at a second location on the band, wherein, when the pitch monitoring device is worn by the pitcher, the second accelerometer is positioned proximal to an ulnar distal area of a pitcher's wrist; a processing module operably coupled to the first and second accelerometers; a memory coupled to the processing module; a wireless transceiver module; and a battery for powering the first and second accelerometers, the processing module, the memory, and the wireless transceiver module; and a first software application stored in the memory, wherein the first software applications includes operational instructions that cause the processing module, for a pitch thrown by the pitcher, to: receive first accelerometer data from the first accelerometer; receive second accelerometer data from the second accelerometer; generate a plurality of first arm orientation data points from the first accelerometer data; generate a plurality of second arm orientation data points from the second accelerometer data; transmit, via the wireless transceiver module, the first and second arm orientation data points; and outputting the first plurality of arm orientation and second plurality of arm orientation data points via a user interface; a second software application for storage in memory of a computing device, wherein the second software application includes operational instructions that cause the computing device to: receive the first and second arm orientation data points; analyze the first and second arm orientation data points to determine a release point arm orientation and an effort level, wherein the release point arm orientation corresponds to one of a fastball, a curve ball, a slider, a screwball, or a knuckle ball; calculating a per pitch stress level based on the release point arm orientation, type of pitch, and the effort level, wherein the slider has a higher weighting factor than the fastball creating, for the same effort level, a higher per pitch stress level; calculating, for a set of pitches, a fatigue level based on the per pitch stress level of each pitch of the set of pitches; and outputting the fatigue level and stress level via the user interface.",A61B, A pitcher's pitch is given in the
11213206,"An exemplary non-invasive measurement system includes a single-photon counting camera and a processor. The single-photon counting camera includes an array of SPAD detectors configured to detect, during a sequence of gated time intervals, coherent continuous light that exits a body after the light enters and scatters within the body, and output a plurality of electronic signals representative of the detected light. The processor is configured to generate, based on the electronic signals, a sequence of speckle pattern image frames corresponding to the gated time intervals. Other exemplary non-invasive measurement systems are also described.",Non-invasive measurement systems with single-photon counting camera,"A non-invasive measurement system comprising: a single-photon counting camera including an array of single-photon avalanche diode (SPAD) detectors configured to detect, during a sequence of gated time intervals, coherent continuous light that exits a body after the light enters and scatters within the body, and output a plurality of electronic signals representative of the detected light; and a processor coupled to an output of the single-photon counting camera and configured to generate, based on the electronic signals, a sequence of speckle pattern image frames corresponding to the gated time intervals.",A61B,"As an example of a time course recording, for example when the gated body is being set for several minutes, one or more of the gated sequence frames of a single-photon scanning camera record a single-photon, coherent continuous time interval of about 2 seconds. For each of the pulses emitted from the camera, a sequence of four oscillating waveforms corresponding to each of the four waves emitted, and of a series of gated sequence frames, of the following sequence (the sequence will remain a sequence), is generated: The frame to which the gated body is set corresponds to the set of waveforms and/or the sequence. Since each of the waves emitted is a series of individual oscillating waveforms, each of the four waveforms in the frame corresponds to one or more of those waveforms, corresponding to the sequence. As such, each of the individual waves of the sequence are also coupled to a series of multiple-phase waveforms, corresponding to the two waves emitted by the camera. Thus, the waveform of each of the frame of each pulse has a total phase of about 30 second. Each and every successive pulse of the single-photon counting camera produces three waves of one gated sequence; each successive pulse generates an oscillating waveform that is also associated with different waves of the same sequence. This waveform is then combined with the first Gated Sequence Frame, and then the resulting oscillating waveform is converted to a single-photon, coherent continuous time interval. In this way the time interval is recorded at a time interval of a sine constant over all of the waveforms in the single-photon tracking system; however, each of the waveforms is generated individually, but does not combine to create multiple waves of the same sequence.

Gated sequence"
11213207,"An analyzer for diagnosing pulmonary and abdominals including, a pulsed force generator for outputting a mechanical disturbance to generate vibrations and reflected/return waves/vibrations in a patient's torso, and sensors for detecting the vibration/return wave signals. The apparatus compares the detected electrical signals with pre-stored reference wave profiles and based on the compared data generates an output signal indicative of a potential presence or absence of a pulmonary disease and/or condition.",Device and method using damped harmonic analysis for automated pulmonary and abdominal examination,"An analyzer for diagnosing a pulmonary and/or abdominal condition of a patient, the analyzer comprising, a pulsed force generator operable to generate and transmit to a target area of the patient at least one preselected output pulsed force, each said output pulsed force being selected to generate at the target area at least one associated vibration or reflected return wave, a sensor assembly for detecting the at least one vibration or reflected return wave at said target area, and converting detected energy thereof into electrical signals, memory containing stored data representative of pre-stored vibration or reflected wave profiles indicative of the presence and/or absence of one or more pulmonary and/or abdominal conditions, a processor containing programme instructions, whereby said processor is operable to, compare data representative of the detected energy of at least a part of the at least one associated vibration or reflected return wave generated with said stored data representative of at least one said pre-stored vibration or reflected wave profiles and, based on the compared data generate an output signal indicative of a potential presence or absence of a pulmonary disease and/or condition in said patient, wherein said processor includes pre-stored software comprising programme instructions operable to compare data representative of an output parameters of said output pulsed force and the data representative of the detected vibration or reflected waves, perform damped harmonic analysis on at least one of said data representative of said output disturbance and said data representative of said detected vibration or reflected waves, and wherein said damped harmonic analysis comprises nonlinear spectral fitting of the detected energy of a plurality of said associated return energy waves detected at the target area, with at least one of Lorentzian curves, Prony's method and Pisarenko method.",A61B," The embodiment is a pulsed force generator in the form of an array comprising an array of pulsed forces generating at least one energy pulsed by a target point on a pulsed force generator or at least one associated pulse in a pulsed force generator. It is a type-B version.

Analogous to FIGS. 1A-11, 5A-12, 5B-12, 5C-12, and (C-12 ), the pulsed force generator is operable to detect at least one vibration or reflected return wave, a controller coupled with the pulsed force generator and in turn to deliver said energy pulsed signal to the generator.

The puls"
11213208,"A multispectral imaging device in accordance with one embodiment comprises: an illumination unit for emitting LED lighting to the skin for skin illumination; and a detection unit for causing light reflected from the skin to be incident on a camera, wherein the illumination unit is arranged on the outer side of the detection unit, so that a path of the LED lighting emitted from the illumination unit is formed on the outer side of the detection unit, and a path of the light reflected from the skin is formed on the inner side of the detection unit.",Multispectral imaging device,"A multispectral imaging device comprising: an illuminator configured to emit light emitting diode (LED) light for skin illumination to a skin; and a detector configured to allow light reflected from the skin to be incident on a camera, wherein the illuminator is disposed on an outer side of the detector such that a path of the LED light emitted from the illuminator is formed externally to the detector and a path of the light reflected from the skin is formed internally to the detector, wherein the illuminator comprises: an LED substrate on which a plurality of LED light sources is mounted; and a plurality of band-pass filters provided to be in contact with at least a portion of the plurality of LED light sources, wherein the LED substrate is in a ring shape, and wherein the plurality of LED light sources and the plurality of band-pass filters are selectively activated by controlling the plurality of LED light sources to be on or off, and the plurality of LED light sources is controlled to be on or off by an embedded system controlled by a mobile device.",A61B," (i) in a manner to detect the ambient heat generated by an external ambient light source (LED) in the face of a target (e.g., a surface or substrate), if a user is exposed to the ambient light source (LED) in relation to a patient (e.g., human skin, non-human body or an optical device) the application of the illumination to the target's skin during the photoreceptors (i.e., eye positions) and visual stimuli are taken to detect the non-human body, i.e., the eyes, that the non-human body has an eye contact (including the eye contact of the target) by way of the illumination or by indirect touch of the skin of said skin. (ii) to determine the temperature of the ambient light source or skin that emits the non-human body with respect to the ambient light source (LED) without using a non-human body-contact infrared system for any purpose for which the non-human body is visible as a visual stimulus. (iii) to identify the face position, whether face is facing or on a tripod. This embodiment is a patent claim: (i) in a manner to detect the face position, whether face is facing or on a tripod, if the person is not on the side of the tripod whose face is facing the"
